questionnair,factor,ordinal,scale,index,filter,softmax,original,Q,context_template,answer_template,dimensions,model,mean_score,cola_score,silhouette_score,semantic_similarity,epoch,train_process,dataset,run,mnli_score,range,score,mlm_epoch,mnli_checkpoint
GAD7,GAD7,2,frequency,['index'],positiveonly,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Not being able to stop or control worrying",GAD7GAD72,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'worried': 0.3333333333333333, 'troubled': 0.3333333333333333, 'disturbed': 0.3333333333333333, 'peaceful': -0.3333333333333333, 'calm': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0825509063688008,0.8799509033560753,-1.0,0.4610505998134613,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.654782949441502,0,0
GAD7,GAD7,2,frequency,['index'],positiveonly,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Not being able to stop or control worrying",GAD7GAD72,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'worried': 0.3333333333333333, 'troubled': 0.3333333333333333, 'disturbed': 0.3333333333333333, 'peaceful': -0.3333333333333333, 'calm': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1070329393297065,0.8799509033560753,-1.0,0.4610505998134613,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.7006867612432,0,0
GAD7,GAD7,2,frequency,['index'],unfiltered,,"Over the last 2 weeks, how often have you been bothered by the following problems? Not being able to stop or control worrying",GAD7GAD72,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'worried': 0.3333333333333333, 'troubled': 0.3333333333333333, 'disturbed': 0.3333333333333333, 'peaceful': -0.3333333333333333, 'calm': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0938627416955266,0.8799509033560753,0.6388108166365961,0.4610505998134613,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.675992640679113,0,0
GAD7,GAD7,2,frequency,['index'],positiveonly,,"Over the last 2 weeks, how often have you been bothered by the following problems? Not being able to stop or control worrying",GAD7GAD72,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'worried': 0.3333333333333333, 'troubled': 0.3333333333333333, 'disturbed': 0.3333333333333333, 'peaceful': -0.3333333333333333, 'calm': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1049945403838137,0.8799509033560753,-1.0,0.4610505998134613,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.6968647632196507,0,0
GAD7,GAD7,3,frequency,['index'],unfiltered,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Worrying too much about different things",GAD7GAD73,"Over the last 2 weeks, I have been {index} about different things.",It is {frequency} correct.,"{'index': {'worried': 0.25, 'anxious': 0.25, 'nervous': 0.25, 'bothered': 0.25, 'calm': -0.3333333333333333, 'confident': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0621585912867669,0.8340060125504222,0.6555704474449158,0.6256114691495895,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.616547358662688,0,0
GAD7,GAD7,3,frequency,['index'],unfiltered,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Worrying too much about different things",GAD7GAD73,"Over the last 2 weeks, I have been {index} about different things.",It is {frequency} correct.,"{'index': {'worried': 0.25, 'anxious': 0.25, 'nervous': 0.25, 'bothered': 0.25, 'calm': -0.3333333333333333, 'confident': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0388946792221694,0.8340060125504222,0.5841512084007263,0.6256114691495895,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.572927523541568,0,0
GAD7,GAD7,3,frequency,['index'],unfiltered,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Worrying too much about different things",GAD7GAD73,"Over the last 2 weeks, I have been {index} about different things.",It is {frequency} correct.,"{'index': {'worried': 0.25, 'anxious': 0.25, 'nervous': 0.25, 'bothered': 0.25, 'calm': -0.3333333333333333, 'confident': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0752198713761832,0.8340060125504222,0.4888789057731628,0.6256114691495895,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.641037258830344,0,0
GAD7,GAD7,3,frequency,['index'],positiveonly,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Worrying too much about different things",GAD7GAD73,"Over the last 2 weeks, I have been {index} about different things.",It is {frequency} correct.,"{'index': {'worried': 0.25, 'anxious': 0.25, 'nervous': 0.25, 'bothered': 0.25, 'calm': -0.3333333333333333, 'confident': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.068996680674104,0.8340060125504222,-1.0,0.6256114691495895,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.629368776263945,0,0
GAD7,GAD7,3,frequency,['index'],positiveonly,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Worrying too much about different things",GAD7GAD73,"Over the last 2 weeks, I have been {index} about different things.",It is {frequency} correct.,"{'index': {'worried': 0.25, 'anxious': 0.25, 'nervous': 0.25, 'bothered': 0.25, 'calm': -0.3333333333333333, 'confident': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0465024958656954,0.8340060125504222,-1.0,0.6256114691495895,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.587192179748179,0,0
GAD7,GAD7,3,frequency,['index'],positiveonly,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Worrying too much about different things",GAD7GAD73,"Over the last 2 weeks, I have been {index} about different things.",It is {frequency} correct.,"{'index': {'worried': 0.25, 'anxious': 0.25, 'nervous': 0.25, 'bothered': 0.25, 'calm': -0.3333333333333333, 'confident': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0564149057603344,0.8340060125504222,-1.0,0.6256114691495895,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.605777948300627,0,0
GAD7,GAD7,3,frequency,['index'],unfiltered,,"Over the last 2 weeks, how often have you been bothered by the following problems? Worrying too much about different things",GAD7GAD73,"Over the last 2 weeks, I have been {index} about different things.",It is {frequency} correct.,"{'index': {'worried': 0.25, 'anxious': 0.25, 'nervous': 0.25, 'bothered': 0.25, 'calm': -0.3333333333333333, 'confident': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0586947624595354,0.8340060125504222,0.450195951172939,0.6256114691495895,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.610052679611629,0,0
GAD7,GAD7,3,frequency,['index'],positiveonly,,"Over the last 2 weeks, how often have you been bothered by the following problems? Worrying too much about different things",GAD7GAD73,"Over the last 2 weeks, I have been {index} about different things.",It is {frequency} correct.,"{'index': {'worried': 0.25, 'anxious': 0.25, 'nervous': 0.25, 'bothered': 0.25, 'calm': -0.3333333333333333, 'confident': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0578345730095861,0.8340060125504222,-1.0,0.6256114691495895,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.608439824392974,0,0
GAD7,GAD7,4,frequency,['index'],unfiltered,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Trouble relaxing",GAD7GAD74,"Over the last 2 weeks, I have been having {index} relaxing.",It is {frequency} correct.,"{'index': {'trouble': 0.5, 'difficulty': 0.5, 'no problem': -0.5, 'an easy time': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.135754139235928,0.9244098346680404,0.6114981174468994,0.7347494959831238,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.66969267404491,0,0
GAD7,GAD7,4,frequency,['index'],unfiltered,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Trouble relaxing",GAD7GAD74,"Over the last 2 weeks, I have been having {index} relaxing.",It is {frequency} correct.,"{'index': {'trouble': 0.5, 'difficulty': 0.5, 'no problem': -0.5, 'an easy time': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1145220549265104,0.9244098346680404,0.6622299551963806,0.7347494959831238,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.643152568658138,0,0
GAD7,GAD7,4,frequency,['index'],unfiltered,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Trouble relaxing",GAD7GAD74,"Over the last 2 weeks, I have been having {index} relaxing.",It is {frequency} correct.,"{'index': {'trouble': 0.5, 'difficulty': 0.5, 'no problem': -0.5, 'an easy time': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.2750444188964138,0.9244098346680404,0.3988759815692901,0.7347494959831238,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.8438055236205173,0,0
GAD7,GAD7,4,frequency,['index'],positiveonly,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Trouble relaxing",GAD7GAD74,"Over the last 2 weeks, I have been having {index} relaxing.",It is {frequency} correct.,"{'index': {'trouble': 0.5, 'difficulty': 0.5, 'no problem': -0.5, 'an easy time': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1597115162887803,0.9244098346680404,-1.0,0.7347494959831238,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.6996393953609754,0,0
GAD7,GAD7,4,frequency,['index'],positiveonly,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Trouble relaxing",GAD7GAD74,"Over the last 2 weeks, I have been having {index} relaxing.",It is {frequency} correct.,"{'index': {'trouble': 0.5, 'difficulty': 0.5, 'no problem': -0.5, 'an easy time': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1438061548769837,0.9244098346680404,-1.0,0.7347494959831238,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.6797576935962297,0,0
GAD7,GAD7,4,frequency,['index'],positiveonly,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Trouble relaxing",GAD7GAD74,"Over the last 2 weeks, I have been having {index} relaxing.",It is {frequency} correct.,"{'index': {'trouble': 0.5, 'difficulty': 0.5, 'no problem': -0.5, 'an easy time': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.2750444103066911,0.9244098346680404,-1.0,0.7347494959831238,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.843805512883364,0,0
GAD7,GAD7,4,frequency,['index'],unfiltered,,"Over the last 2 weeks, how often have you been bothered by the following problems? Trouble relaxing",GAD7GAD74,"Over the last 2 weeks, I have been having {index} relaxing.",It is {frequency} correct.,"{'index': {'trouble': 0.5, 'difficulty': 0.5, 'no problem': -0.5, 'an easy time': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.3137396867440429,0.9244098346680404,0.5284307910556835,0.7347494959831238,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.8921746084300537,0,0
GAD7,GAD7,4,frequency,['index'],positiveonly,,"Over the last 2 weeks, how often have you been bothered by the following problems? Trouble relaxing",GAD7GAD74,"Over the last 2 weeks, I have been having {index} relaxing.",It is {frequency} correct.,"{'index': {'trouble': 0.5, 'difficulty': 0.5, 'no problem': -0.5, 'an easy time': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.3736322771399045,0.9244098346680404,-1.0,0.7347494959831238,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.9670403464248807,0,0
GAD7,GAD7,5,frequency,['index'],unfiltered,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Being so restless that it is hard to sit still",GAD7GAD75,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'restless': 0.3333333333333333, 'agitated': 0.3333333333333333, 'nervous': 0.3333333333333333, 'calm': -0.3333333333333333, 'tranquil': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0835548930263535,0.8698987600704035,0.6605947017669678,0.6202166527509689,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.656665424424413,0,0
GAD7,GAD7,5,frequency,['index'],unfiltered,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Being so restless that it is hard to sit still",GAD7GAD75,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'restless': 0.3333333333333333, 'agitated': 0.3333333333333333, 'nervous': 0.3333333333333333, 'calm': -0.3333333333333333, 'tranquil': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0574634734372112,0.8698987600704035,0.709031343460083,0.6202166527509689,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.6077440126947717,0,0
GAD7,GAD7,5,frequency,['index'],unfiltered,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Being so restless that it is hard to sit still",GAD7GAD75,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'restless': 0.3333333333333333, 'agitated': 0.3333333333333333, 'nervous': 0.3333333333333333, 'calm': -0.3333333333333333, 'tranquil': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1084233434245713,0.8698987600704035,0.567411482334137,0.6202166527509689,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.703293768921072,0,0
GAD7,GAD7,5,frequency,['index'],positiveonly,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Being so restless that it is hard to sit still",GAD7GAD75,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'restless': 0.3333333333333333, 'agitated': 0.3333333333333333, 'nervous': 0.3333333333333333, 'calm': -0.3333333333333333, 'tranquil': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1015486919900973,0.8698987600704035,-1.0,0.6202166527509689,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.6904037974814323,0,0
GAD7,GAD7,5,frequency,['index'],positiveonly,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Being so restless that it is hard to sit still",GAD7GAD75,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'restless': 0.3333333333333333, 'agitated': 0.3333333333333333, 'nervous': 0.3333333333333333, 'calm': -0.3333333333333333, 'tranquil': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0683821171093465,0.8698987600704035,-1.0,0.6202166527509689,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.628216469580025,0,0
GAD7,GAD7,5,frequency,['index'],positiveonly,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Being so restless that it is hard to sit still",GAD7GAD75,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'restless': 0.3333333333333333, 'agitated': 0.3333333333333333, 'nervous': 0.3333333333333333, 'calm': -0.3333333333333333, 'tranquil': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1084233457317572,0.8698987600704035,-1.0,0.6202166527509689,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.703293773247045,0,0
GAD7,GAD7,5,frequency,['index'],unfiltered,,"Over the last 2 weeks, how often have you been bothered by the following problems? Being so restless that it is hard to sit still",GAD7GAD75,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'restless': 0.3333333333333333, 'agitated': 0.3333333333333333, 'nervous': 0.3333333333333333, 'calm': -0.3333333333333333, 'tranquil': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1042475589880875,0.8698987600704035,0.5761926527374097,0.6202166527509689,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.6954641731026645,0,0
GAD7,GAD7,5,frequency,['index'],positiveonly,,"Over the last 2 weeks, how often have you been bothered by the following problems? Being so restless that it is hard to sit still",GAD7GAD75,"Over the last 2 weeks, I have been {index}.",It is {frequency} correct.,"{'index': {'restless': 0.3333333333333333, 'agitated': 0.3333333333333333, 'nervous': 0.3333333333333333, 'calm': -0.3333333333333333, 'tranquil': -0.3333333333333333, 'relaxed': -0.3333333333333333}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.1068887190841552,0.8698987600704035,-1.0,0.6202166527509689,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.700416348282791,0,0
GAD7,GAD7,6,frequency,['index'],unfiltered,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Becoming easily annoyed or irritable",GAD7GAD76,"Over the last 2 weeks, I have become {index}.",It is {frequency} correct.,"{'index': {'annoyed': 0.25, 'irritated': 0.25, 'frustrated': 0.25, 'bothered': 0.25, 'calm': -0.25, 'tranquil': -0.25, 'peaceful': -0.25, 'relaxed': -0.25}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0666335501536536,0.8528542928397655,0.7410447597503662,0.6115902811288834,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.666583875384134,0,0
GAD7,GAD7,6,frequency,['index'],unfiltered,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Becoming easily annoyed or irritable",GAD7GAD76,"Over the last 2 weeks, I have become {index}.",It is {frequency} correct.,"{'index': {'annoyed': 0.25, 'irritated': 0.25, 'frustrated': 0.25, 'bothered': 0.25, 'calm': -0.25, 'tranquil': -0.25, 'peaceful': -0.25, 'relaxed': -0.25}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0467394899246613,0.8528542928397655,0.8254518508911133,0.6115902811288834,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.616848724811653,0,0
GAD7,GAD7,6,frequency,['index'],unfiltered,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Becoming easily annoyed or irritable",GAD7GAD76,"Over the last 2 weeks, I have become {index}.",It is {frequency} correct.,"{'index': {'annoyed': 0.25, 'irritated': 0.25, 'frustrated': 0.25, 'bothered': 0.25, 'calm': -0.25, 'tranquil': -0.25, 'peaceful': -0.25, 'relaxed': -0.25}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0660284913353734,0.8528542928397655,0.5982584953308105,0.6115902811288834,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.6650712283384337,0,0
GAD7,GAD7,6,frequency,['index'],positiveonly,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Becoming easily annoyed or irritable",GAD7GAD76,"Over the last 2 weeks, I have become {index}.",It is {frequency} correct.,"{'index': {'annoyed': 0.25, 'irritated': 0.25, 'frustrated': 0.25, 'bothered': 0.25, 'calm': -0.25, 'tranquil': -0.25, 'peaceful': -0.25, 'relaxed': -0.25}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0809710714564744,0.8528542928397655,-1.0,0.6115902811288834,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.702427678641186,0,0
GAD7,GAD7,6,frequency,['index'],positiveonly,frequency,"Over the last 2 weeks, how often have you been bothered by the following problems? Becoming easily annoyed or irritable",GAD7GAD76,"Over the last 2 weeks, I have become {index}.",It is {frequency} correct.,"{'index': {'annoyed': 0.25, 'irritated': 0.25, 'frustrated': 0.25, 'bothered': 0.25, 'calm': -0.25, 'tranquil': -0.25, 'peaceful': -0.25, 'relaxed': -0.25}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0598577111877318,0.8528542928397655,-1.0,0.6115902811288834,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.6496442779693297,0,0
GAD7,GAD7,6,frequency,['index'],positiveonly,index,"Over the last 2 weeks, how often have you been bothered by the following problems? Becoming easily annoyed or irritable",GAD7GAD76,"Over the last 2 weeks, I have become {index}.",It is {frequency} correct.,"{'index': {'annoyed': 0.25, 'irritated': 0.25, 'frustrated': 0.25, 'bothered': 0.25, 'calm': -0.25, 'tranquil': -0.25, 'peaceful': -0.25, 'relaxed': -0.25}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0660284922701066,0.8528542928397655,-1.0,0.6115902811288834,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.665071230675266,0,0
GAD7,GAD7,6,frequency,['index'],unfiltered,,"Over the last 2 weeks, how often have you been bothered by the following problems? Becoming easily annoyed or irritable",GAD7GAD76,"Over the last 2 weeks, I have become {index}.",It is {frequency} correct.,"{'index': {'annoyed': 0.25, 'irritated': 0.25, 'frustrated': 0.25, 'bothered': 0.25, 'calm': -0.25, 'tranquil': -0.25, 'peaceful': -0.25, 'relaxed': -0.25}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0815810832582144,0.8528542928397655,0.761728175638302,0.6115902811288834,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.703952708145536,0,0
GAD7,GAD7,6,frequency,['index'],positiveonly,,"Over the last 2 weeks, how often have you been bothered by the following problems? Becoming easily annoyed or irritable",GAD7GAD76,"Over the last 2 weeks, I have become {index}.",It is {frequency} correct.,"{'index': {'annoyed': 0.25, 'irritated': 0.25, 'frustrated': 0.25, 'bothered': 0.25, 'calm': -0.25, 'tranquil': -0.25, 'peaceful': -0.25, 'relaxed': -0.25}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.0942292792005332,0.8528542928397655,-1.0,0.6115902811288834,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.735573198001333,0,0
GAD7,GAD7,7,frequency,['index'],unfiltered,"['index', 'frequency']","Over the last 2 weeks, how often have you been bothered by the following problems? Feeling afraid as if something awful might happen",GAD7GAD77,"Over the last 2 weeks, I have been feeling {index} about upcoming events.",It is {frequency} correct.,"{'index': {'afraid': 0.3333333333333333, 'scared': 0.3333333333333333, 'anxious': 0.3333333333333333, 'calm': -0.5, 'relaxed': -0.5}, 'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}}",typeform/mobilebert-uncased-mnli,-0.091675541792938,0.933154621720314,0.5461176037788391,0.5233104377985001,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.6145944272411725,0,0
